Job_Title,Tech_Stack,Programming_Language,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday,Total_Work_Hour,Province,Salary_Min,Salary_Max,Recruitment_Count,Language,Job_Type,Academic_Level,Experience_Years,Level,Company_Name,Company_Field,Company_URL,Deadline,URL,Date_Crawl_Module_1,Role
Kỹ sư Quản lý Chất lượng (Qa),"['AGILE', 'WATERFALL', 'V-MODEL', 'ISO 9001:2015', 'ISO 27001:2013', 'CMMI']",,2,6,False,False,45.0,['Hà Nội'],12000000.0,18000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Viễn thông,https://www.topcv.vn/cong-ty/tap-doan-cong-nghiep-vien-thong-quan-doi/128588.html,03/05/2025,https://www.topcv.vn/viec-lam/ky-su-quan-ly-chat-luong-qa/1679941.html?ta_source=ITJobs_LinkDetail,Null,QA Engineer
Embedded SW Engineers For Smartwatch Development,"['EMBEDDED SYSTEM', 'FREETOS', 'LVGL']","['C', 'C++']",2,6,False,False,45.0,"['Hà Nội', 'Hồ Chí Minh']",,,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,Công ty TNHH Thundersoft Vietnam,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thundersoft-vietnam/186726.html,03/05/2025,https://www.topcv.vn/viec-lam/embedded-sw-engineers-for-smartwatch-development/1679911.html?ta_source=ITJobs_LinkDetail,Null,Embedded Engineer/Lập trình nhúng
Nhân Viên Triển Khai Ai,"['CHATGPT', 'CLAUDE', 'GEMINI', 'DEEPSEEK', 'MACHINE LEARNING', 'DEEP LEARNING']","['PYTHON', 'R', 'JAVA']",2,6,True,False,44.0,['Hà Nội'],8000000.0,10000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Không yêu cầu,Nhân viên,CÔNG TY CỔ PHẦN MIDU MENAQ7,Dược phẩm / Y tế / Công nghệ sinh học,https://www.topcv.vn/cong-ty/cong-ty-co-phan-midu-menaq7/134463.html,03/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-ai-di-lam-ngay/1679877.html?ta_source=ITJobs_LinkDetail,Null,Công nghệ thông tin khác
Process Quality Assurance,"['AGILE', 'SCRUM']",,2,6,False,False,46.25,['Hà Nội'],,24000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công Ty SmartOSC,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-smartosc/65.html,03/05/2025,https://www.topcv.vn/viec-lam/process-quality-assurance/1679856.html?ta_source=ITJobs_LinkDetail,Null,Process Quality Assurance (PQA)
Python - Django Developer,"['GIT', 'MICROSERVICE', 'ELASTICSEARCH', 'POSTGRESQL', 'REDIS', 'MONGODB']","['PYTHON', 'PHP', 'SQL', 'NOSQL']",2,6,True,False,47.5,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,CÔNG TY CỔ PHẦN DỊCH VỤ VIỄN THÔNG DTH,Viễn thông,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-vien-thong-dth/157117.html,03/05/2025,https://www.topcv.vn/viec-lam/python-django-developer/1679860.html?ta_source=ITJobs_LinkDetail,Null,Software Architect
Nhân Viên Developer Fullstack,"['HTML', 'CSS', 'JAVASCRIPT', 'TYPESCRIPT', 'REACTJS', 'NEXT.JS', 'VITE', 'NODE.JS', 'NEST.JS', 'DOCKER', 'CLOUD SERVICE', 'GCP', 'AWS', 'AZURE', 'RESTFUL', 'GRAPHQL', 'SQL', 'NOSQL', 'DESIGN PATTERN', 'SOLID', 'CLEAN ARCHITECTURE', 'GIT', 'GITLAB', 'BITBUCKET', 'AGILE', 'SCRUM', 'WATERFALL']","['GO', 'PYTHON']",2,6,False,False,47.5,['Hà Nội'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY CỔ PHẦN CÔNG NGHỆ 1BITLAB,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-1bitlab/151131.html,03/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-developer-fullstack/1434549.html?ta_source=ITJobs_LinkDetail,Null,Fullstack Developer
Thực Tập Sinh Reactjs,"['CSS', 'GIT', 'HTML', 'JAVASCRIPT', 'REACTJS', 'REST API', 'XML', 'JSON']",,2,6,False,False,45.0,['Hà Nội'],3000000.0,5000000.0,5,"['tiếng Anh', 'tiếng Việt']",Toàn thời gian,Đại Học trở lên,Không yêu cầu,Thực tập sinh,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-truyen-thong-netviet/41732.html,31/05/2025,https://www.topcv.vn/viec-lam/thuc-tap-sinh-reactjs/1626801.html?ta_source=ITJobs_LinkDetail,Null,Frontend Developer
Product Manager (It),"['AGILE', 'SCRUM', 'AZURE DEVOPS', 'JIRA', 'SDLC', 'API']",,2,6,False,False,47.5,['Hà Nội'],15300000.0,25500000.0,2,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,CÔNG TY TNHH EAERA VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-eaera-viet-nam/194871.html,31/05/2025,https://www.topcv.vn/viec-lam/product-manager-it/1607132.html?ta_source=ITJobs_LinkDetail,Null,Product Owner/Product Manager
Infrastructure Project Manager,"['SERVER INFRASTRUCTURE', 'DATABASES', 'NETWORKING']",,2,6,False,False,45.0,['Hồ Chí Minh'],,,1,"['Tiếng Việt', 'Tiếng Anh']",Toàn thời gian,Đại Học trở lên,Trên 5 năm,Trưởng nhóm,CÔNG TY TNHH AMARIS VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-amaris-viet-nam/103852.html,03/05/2025,https://www.topcv.vn/viec-lam/infrastructure-project-manager/1680970.html?ta_source=ITJobs_LinkDetail,Null,IT Project Manager
IOS Developer (Swift),"['IOS', 'UICOLLECTIONVIEW', 'MVC', 'MVP', 'MVVM', 'NETWORK PROGRAMMING', 'MEMORY MANAGEMENT', 'SOCKET', 'RESTFUL API', 'WEBSOCKET', 'OOP']","['SWIFT', 'SQL', 'NOSQL']",2,6,False,False,45.25,['Hà Nội'],,18000000.0,5,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,Công ty TNHH AgileTech Việt Nam,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-agiletech-viet-nam/16349.html,03/05/2025,https://www.topcv.vn/viec-lam/ios-developer-swift/1477690.html?ta_source=ITJobs_LinkDetail,Null,Mobile Developer
Business Analyst (Phân Tích Nghiệp Vụ),"['REACT', 'API', 'CHATGPT', 'GEMINI', 'ERP']","['PYTHON', 'JAVASCRIPT']",2,6,,,45.0,['Hà Nội'],20000000.0,30000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN ANVY,Dược phẩm / Y tế / Công nghệ sinh học,https://www.topcv.vn/cong-ty/cong-ty-co-phan-anvy/152072.html,03/05/2025,https://www.topcv.vn/viec-lam/business-analyst/1568785.html?ta_source=ITJobs_LinkDetail,Null,Business Analyst (Phân tích nghiệp vụ)
Lập Trình Viên Tích Hợp Dữ Liệu,"['ETL', 'ORACLE DATA INTEGRATOR', 'SAP DATA SERVICES', 'BUSINESS INTELLIGENCE', 'ORACLE BUSINESS INTELLIGENCE', 'ORACLE ANALYTICS SERVER', 'TABLEAU']","['SQL', 'PL/SQL']",2,6,,False,45.0,['Hà Nội'],20000000.0,25000000.0,1,['Tiếng Anh'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty Cổ Phần Giải Pháp Quản Lý SSG,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-quan-ly-ssg/14256.html,02/06/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-tich-hop-du-lieu/1634630.html?ta_source=ITJobs_LinkDetail,Null,Data Engineer
Junior IT Manual Tester,['SQL'],,,,,,,['Hồ Chí Minh'],,18000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,"KM DIGITAL TECHNOLOGY CO.,LTD",IT - Phần mềm,https://www.topcv.vn/cong-ty/km-digital-technology-co-ltd/144846.html,03/05/2025,https://www.topcv.vn/viec-lam/junior-it-manual-tester/1088041.html?ta_source=ITJobs_LinkDetail,Null,Software Tester (Automation & Manual)
"Full-Stack Developer (Kentico, .Net, React)","['KENTICO XP', 'KENTICO XPERIENCE', 'MS ENTRA ID', 'AZURE']","['TYPESCRIPT', '.NET']",2,6,False,False,45.0,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,5 năm,Nhân viên,WATA TECH,IT - Phần mềm,https://www.topcv.vn/cong-ty/wata-tech/184505.html,03/05/2025,https://www.topcv.vn/viec-lam/full-stack-developer-kentico-net-react/1678435.html?ta_source=ITJobs_LinkDetail,Null,Fullstack Developer
Technical Project Manager (TPM),"['MICROSERVICES', 'API GATEWAY', 'REST', 'GRPC', 'CI/CD', 'DOCKER', 'KUBERNETES', 'AWS', 'AGILE', 'SCRUM', 'LARK', 'OPENPROJECT', 'JIRA']",['JAVA'],2,6,False,False,,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,Trên 5 năm,Trưởng/Phó phòng,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-galaxy-digital-holdings/180010.html,03/05/2025,https://www.topcv.vn/viec-lam/technical-project-manager-tpm/1679805.html?ta_source=ITJobs_LinkDetail,Null,IT Project Manager
Junior Developer (Javascript & Html),"['XML', 'GIT']","['JAVASCRIPT', 'SQL']",2,6,False,False,45.0,['Hà Nội'],25000000.0,35000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY TNHH SOCOTEC VIỆT NAM,Xây dựng,https://www.topcv.vn/cong-ty/cong-ty-tnhh-socotec-viet-nam/114827.html,03/05/2025,https://www.topcv.vn/viec-lam/junior-developer-javascript-html/1679820.html?ta_source=ITJobs_LinkDetail,Null,Frontend Developer
Process Quality Assurance (PQA) (Associate Expert),"['JIRA', 'CMMI']",,2,6,False,False,46.25,['Hà Nội'],,60000000.0,1,['tiếng Anh'],Toàn thời gian,Cao Đẳng trở lên,5 năm,Nhân viên,Công Ty SmartOSC,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-smartosc/65.html,03/05/2025,https://www.topcv.vn/viec-lam/process-quality-assurance-associate-expert/1679204.html?ta_source=ITJobs_LinkDetail,Null,Process Quality Assurance (PQA)
Dev Full Stack,"['GIT', 'MYSQL', 'POSTGRESQL', 'MONGODB']","['JAVA', 'PYTHON', 'C++', 'JAVASCRIPT', 'SQL', 'NOSQL']",2,6,False,False,42.5,['Hà Nội'],8000000.0,20000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,Công ty TNHH Đầu tư & Kỹ thuật Công Nghệ Xanh,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dau-tu-ky-thuat-cong-nghe-xanh/129124.html,03/05/2025,https://www.topcv.vn/viec-lam/dev-full-stack/1679788.html?ta_source=ITJobs_LinkDetail,Null,Fullstack Developer
Junior Fullstack Developer,"['REACTJS', 'REST APIS', 'WEBSOCKET', 'POSTGRESQL', 'MYSQL', 'FIREBASE', 'GIT', 'MUI', 'ANT DESIGN', 'FIGMA', 'AGILE/SCRUM', 'JIRA', 'UX/UI']","['PYTHON', 'SQL']",2,6,False,False,45.0,['Hồ Chí Minh'],,14000000.0,3,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY TNHH EXCELLENT NODES,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-excellent-nodes/208088.html,03/05/2025,https://www.topcv.vn/viec-lam/junior-fullstack-developer/1678697.html?ta_source=ITJobs_LinkDetail,Null,Fullstack Developer
Nhân Viên Triển Khai Phần Mềm,[''],,2,6,False,False,47.75,['Hà Nội'],10000000.0,20000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công ty Cổ phần 1OFFICE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-1office/80067.html,03/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-phan-mem/1679139.html?ta_source=ITJobs_LinkDetail,Null,IT Consultant
Intern/ Fresher Ios Developer,"['UIKIT', 'SWIFTUI', 'CORE DATA', 'ALAMOFIRE', 'RXSWIFT', 'GIT', 'RESTFUL API']","['SWIFT', 'OBJECTIVE-C', 'SQL']",2,6,True,False,51.5,['Hà Nội'],,,3,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Không yêu cầu,Nhân viên,CÔNG TY TNHH AMOBEAR VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-amobear-viet-nam/208188.html,03/05/2025,https://www.topcv.vn/viec-lam/intern-fresher-ios-developer/1679702.html?ta_source=ITJobs_LinkDetail,Null,Mobile Developer
Developer App Mobile,"['FLUTTER', 'ANDROID', 'IOS', 'UI', 'UX', 'GIT']","['DART', 'JAVA', 'KOTLIN', 'SWIFT']",2,6,False,False,45.0,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN THỊNH CƯỜNG,Xây dựng,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thinh-cuong/120416.html,03/05/2025,https://www.topcv.vn/viec-lam/developer-app-mobile/1679673.html?ta_source=ITJobs_LinkDetail,Null,Mobile Developer
Kỹ sư Cầu Nối Brse,,,2,6,False,False,45.0,['Hà Nội'],,0.0,1,['tiếng Nhật'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,CÔNG TY CỔ PHẦN DAC DATA TECHNOLOGY VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dac-data-technology-viet-nam/22386.html,31/05/2025,https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse/1678177.html?ta_source=ITJobs_LinkDetail,Null,Kỹ sư cầu nối BrSE
Kỹ sư Cầu nối (BrSE),,,2,6,False,False,45.0,['Hồ Chí Minh'],20000000.0,40000000.0,1,"['tiếng Nhật', 'tiếng Việt']",Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công ty Cổ phần Công nghệ ZenS,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-zens/143400.html,21/05/2025,https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse-tieng-nhat-n2/1445697.html?ta_source=ITJobs_LinkDetail,Null,Kỹ sư cầu nối BrSE
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),"['AGILE', 'SCRUM', 'JIRA', 'UML']",,2,6,True,False,47.5,['Hồ Chí Minh'],12000000.0,19000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,CÔNG TY TNHH DOCUMENT EASY,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-document-easy/129233.html,09/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst/1624944.html?ta_source=ITJobs_LinkDetail,Null,Business Analyst (Phân tích nghiệp vụ)
Trưởng Phòng Giải Pháp Hạ Tầng CNTT,"['CLOUD COMPUTING', 'DATA CENTER', 'NETWORK SECURITY', 'SERVER', 'STORAGE', 'VMWARE', 'HYPER-V', 'SD-WAN']",,2,6,False,False,45.0,['Hà Nội'],35000000.0,50000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Trưởng/Phó phòng,Công ty TNHH Thương Mại và Dịch Vụ TSG,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-va-dich-vu-tsg/164620.html,31/05/2025,https://www.topcv.vn/viec-lam/truong-phong-giai-phap-ha-tang-cntt/1678221.html?ta_source=ITJobs_LinkDetail,Null,Technical Director
Chuyên Viên Mis,"['SQL', 'EXCEL']",,2,6,True,False,44.0,['Hồ Chí Minh'],10000000.0,14000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Công Ty TNHH Một Thành Viên Dịch Vụ Hỗ Trợ Kinh Doanh US,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mot-thanh-vien-dich-vu-ho-tro-kinh-doanh-us/22031.html,03/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-mis/1678288.html?ta_source=ITJobs_LinkDetail,Null,System Administrator
Intern Ios,,"['SWIFT', 'KOTLIN', 'JAVA', 'DART']",2,6,False,False,47.5,['Hà Nội'],,500000.0,5,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Không yêu cầu,Thực tập sinh,CÔNG TY TNHH CÔNG NGHỆ RIKAI,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-rikai/32673.html,03/05/2025,https://www.topcv.vn/viec-lam/intern-ios/1547943.html?ta_source=ITJobs_LinkDetail,Null,Kỹ thuật IT
Junior Tester,"['MANUAL TESTING', 'POSTGRESQL', 'MYSQL']",,2,6,True,False,44.0,['Hồ Chí Minh'],9000000.0,11000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Công ty Cổ Phần Hóa Dầu Mekong,Sản xuất,https://www.topcv.vn/cong-ty/cong-ty-co-phan-hoa-dau-mekong/169313.html,03/05/2025,https://www.topcv.vn/viec-lam/junior-tester/1491650.html?ta_source=ITJobs_LinkDetail,Null,Software Tester (Automation & Manual)
Manual Tester,"['AGILE', 'KANBAN', 'WATER-FALL']",,2,6,,,45.0,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),Null,https://www.topcv.vn/brand/vpbank?id=493,Null,https://www.topcv.vn/brand/vpbank/tuyen-dung/manual-tester-ta172-j1570504.html?ta_source=ITJobs_LinkDetail,Null,Manual Tester
Genai Developer,"['TENSORFLOW', 'AWS', 'DOCKER', 'KUBERNETES', 'CI/CD']",['PYTHON'],2,6,False,False,45.0,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,4 năm,Nhân viên,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),Null,https://www.topcv.vn/brand/vpbank?id=493,Null,https://www.topcv.vn/brand/vpbank/tuyen-dung/genai-developer-j1680011.html?ta_source=ITJobs_LinkDetail,Null,AI Engineer
Iot Internship,"['IOT', 'CẢM BIẾN', 'VI ĐIỀU KHIỂN', 'MÔ ĐUN KHÔNG DÂY']","['C++', 'PYTHON']",2,6,False,False,45.0,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Không yêu cầu,Nhân viên,CÔNG TY TNHH MẠNG GIÁO DỤC,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mang-giao-duc/161562.html,03/05/2025,https://www.topcv.vn/viec-lam/iot-internship/1615296.html?ta_source=ITJobs_LinkDetail,Null,Kỹ sư IoT (IoT Engineer)
Business Analyst (Phân Tích Nghiệp Vụ),['ERP'],,2,6,False,False,47.83,['Hà Nội'],10000000.0,15000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Giáo dục / Đào tạo,https://www.topcv.vn/cong-ty/cong-ty-co-phan-five-star-e-learning/131572.html,03/05/2025,https://www.topcv.vn/viec-lam/business-analyst-nhan-vien-phan-tich-nghiep-vufresher-linh-vuc-edtech-muc-luong-up-to-15m/1292161.html?ta_source=ITJobs_LinkDetail,Null,Business Analyst (Phân tích nghiệp vụ)
Net Developer (Junior),"['.NET', 'API', 'RESTFUL', 'SQL SERVER', 'MYSQL', 'ORACLE']","['C#', 'SQL']",2,6,False,False,47.5,['Hà Nội'],10000000.0,15000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tong-cong-ty-cong-nghe-giai-phap-cmc/6525.html,30/06/2025,https://www.topcv.vn/viec-lam/net-developer-junior/1512897.html?ta_source=ITJobs_LinkDetail,Null,Fullstack Developer
Thực Tập Sinh Kiểm Thử/ Tester,['API'],['SQL'],,,,,,['Hà Nội'],,3000000.0,1,['tiếng Việt'],Thực tập,Cao Đẳng trở lên,Không yêu cầu,Thực tập sinh,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Giáo dục / Đào tạo,https://www.topcv.vn/cong-ty/cong-ty-co-phan-five-star-e-learning/131572.html,03/05/2025,https://www.topcv.vn/viec-lam/thuc-tap-sinh-kiem-thu-tester-linh-vuc-edtech-ho-tro-luong-tu-thang-thu-2/1183801.html?ta_source=ITJobs_LinkDetail,Null,Manual Tester
"Lập Trình Viên IOS (Swift, Objective-C)","['IOS SDK', 'MVC', 'MVVM', 'VIPER', 'GIT', 'SVN']","['SWIFT', 'OBJECTIVE-C']",2,6,False,False,47.5,['Hà Nội'],,,3,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-cp-giai-phap-thanh-toan-viet-nam-vnpay/200858.html,03/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-ios-swift-objective-c/1436483.html?ta_source=ITJobs_LinkDetail,Null,Mobile Developer
"Lập Trình Viên Java (Einvoice, Econtract, CA)","['RESTFUL APIS', 'WEB SERVICE', 'SOCKET TCP/IP', 'ORACLEDB', 'POSTGRESQL', 'MYSQL', 'MONGODB', 'ELASTICSEARCH', 'REDIS', 'RABBITMQ', 'KAFKA', 'MINIO', 'CEPH', 'NGINX', 'DOCKER', 'K8S', 'OPENSHIFT', 'HSM']","['JAVA', 'NETCORE', 'GOLANG', 'PYTHON', 'SQL', 'NOSQL']",2,6,False,False,47.5,['Hà Nội'],,,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-cp-giai-phap-thanh-toan-viet-nam-vnpay/200858.html,03/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-java-einvoice-econtract-ca/1372187.html?ta_source=ITJobs_LinkDetail,Null,Backend Developer
Chuyên Viên Điều Tra Sự Cố An Ninh Mạng (Forensic),"['SIEM', 'FW', 'IPS', 'WAF', 'SOAR', 'EDR/XDR', 'SANDBOX', 'THREAT INTELLIGENT', 'APT']","['C', 'C++', 'PYTHON', 'JAVA']",2,6,False,False,47.5,['Hà Nội'],,,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-cp-giai-phap-thanh-toan-viet-nam-vnpay/200858.html,03/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-dieu-tra-su-co-an-ninh-mang-forensic/1518347.html?ta_source=ITJobs_LinkDetail,Null,Chuyên viên Cyber Security
Fresher Java (Spring Boot/ Angular),"['SPRING BOOT', 'ANGULAR', 'HTML', 'CSS', 'JAVASCRIPT', 'BOOTSTRAP', 'AGILE/SCRUM', 'OOP']","['JAVA', 'SQL']",,,,,,['Hà Nội'],8000000.0,12000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-cong-nghe-va-thuong-mai-softdreams/17639.html,31/05/2025,https://www.topcv.vn/viec-lam/fresher-java-spring-boot-angular/1080531.html?ta_source=ITJobs_LinkDetail,Null,Backend Developer
Chuyên Viên Giám Sát Điều Tra (Soc),"['SYSTEM', 'NETWORK', 'DASHBOARD']",['SQL'],2,6,False,False,47.5,['Hà Nội'],,,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-cp-giai-phap-thanh-toan-viet-nam-vnpay/200858.html,03/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-giam-sat-dieu-tra-soc/1472160.html?ta_source=ITJobs_LinkDetail,Null,Quản trị và vận hành bảo mật
Front End Developer,"['WEBPACK', 'BABEL', 'SCSS', 'SASS', 'FLUTTER']","['JAVASCRIPT', 'TYPESCRIPT', 'JSX', 'TSX']",2,6,True,False,,['Hà Nội'],,40000000.0,3,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công Ty Truyền Thông Và Công Nghệ ICOMM Việt Nam,Marketing / Truyền thông / Quảng cáo,https://www.topcv.vn/cong-ty/cong-ty-truyen-thong-va-cong-nghe-icomm-viet-nam/35616.html,03/05/2025,https://www.topcv.vn/viec-lam/front-end-developer-vuejs/459265.html?ta_source=ITJobs_LinkDetail,Null,Frontend Developer
"Net Developer (Winforms, Wpf)","['WPF', 'WINFORMS', '.NET FRAMEWORK']",['C#'],2,6,False,False,45.0,['Hà Nội'],10000000.0,20000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY CỔ PHẦN ALLIEX VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-alliex-viet-nam/67243.html,03/05/2025,https://www.topcv.vn/viec-lam/net-developer-winforms-wpf/1680669.html?ta_source=ITJobs_LinkDetail,Null,Software Engineer
Chuyên Viên Bảo Mật Thông Tin,"['TƯỜNG LỬA', 'HỆ THỐNG PHÁT HIỆN XÂM NHẬP (IDS)', 'HỆ THỐNG NGĂN CHẶN XÂM NHẬP (IPS)']",,2,6,True,False,54.0,['Bắc Ninh'],,,1,"['tiếng Việt', 'tiếng Hàn']",Toàn thời gian,Trung cấp trở lên,2 năm,Nhân viên,CÔNG TY TNHH SEOJIN VINA,Sản xuất,https://www.topcv.vn/cong-ty/cong-ty-tnhh-seojin-vina/119617.html,31/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-bao-mat-thong-tin/1522602.html?ta_source=ITJobs_LinkDetail,Null,Chuyên viên IT Security
